NissanGT34,102,"WorldPoint(x=3130, y=3631, plane=0)",343
whohkaja,113,"WorldPoint(x=3152, y=3635, plane=0)",343
Tompp1,119,"WorldPoint(x=3157, y=3620, plane=0)",343
Bonkelaar,114,"WorldPoint(x=3162, y=3622, plane=0)",343
10 seconds x,71,"WorldPoint(x=3155, y=3621, plane=0)",343
XFireXD,106,"WorldPoint(x=3165, y=3626, plane=0)",302
MAGE LEAF,98,"WorldPoint(x=3151, y=3634, plane=0)",302
Maksimo,96,"WorldPoint(x=3134, y=3630, plane=0)",302
Athathlete,113,"WorldPoint(x=3132, y=3629, plane=0)",302
MAS Kenai,86,"WorldPoint(x=3130, y=3631, plane=0)",302
Oumph,122,"WorldPoint(x=3130, y=3631, plane=0)",302
Tcut1,115,"WorldPoint(x=3130, y=3631, plane=0)",302
Slutable,126,"WorldPoint(x=3130, y=3631, plane=0)",302
EXCALIBUR960,101,"WorldPoint(x=3130, y=3631, plane=0)",302
Axsis,99,"WorldPoint(x=3130, y=3631, plane=0)",302
hard iron171,70,"WorldPoint(x=3129, y=3635, plane=0)",302
ChAoSrnge,73,"WorldPoint(x=3128, y=3628, plane=0)",302
ChAoSrnge,73,"WorldPoint(x=3128, y=3628, plane=0)",302
SMZG,125,"WorldPoint(x=3134, y=3627, plane=0)",302
SMZG,125,"WorldPoint(x=3134, y=3627, plane=0)",302
1 ipc 2022,90,"WorldPoint(x=3135, y=3628, plane=0)",302
SMZG,125,"WorldPoint(x=3134, y=3627, plane=0)",302
1 ipc 2022,90,"WorldPoint(x=3135, y=3628, plane=0)",302
DJ_VALDO96,102,"WorldPoint(x=3133, y=3628, plane=0)",302
DJ_VALDO96,102,"WorldPoint(x=3133, y=3628, plane=0)",302
Battleaxe146,118,"WorldPoint(x=3130, y=3631, plane=0)",302
i firecape i,75,"WorldPoint(x=3145, y=3630, plane=0)",302
G0RILLA GRIP,76,"WorldPoint(x=3134, y=3627, plane=0)",302
SEDEX THUG,104,"WorldPoint(x=3135, y=3629, plane=0)",302
LCRedHawkGK,78,"WorldPoint(x=3134, y=3627, plane=0)",302
SEDEX THUG,104,"WorldPoint(x=3135, y=3629, plane=0)",302
38 SPINNER,90,"WorldPoint(x=3135, y=3628, plane=0)",302
ultrafailz,126,"WorldPoint(x=3128, y=3629, plane=0)",302
38 SPINNER,90,"WorldPoint(x=3135, y=3628, plane=0)",302
ultrafailz,126,"WorldPoint(x=3128, y=3629, plane=0)",302
MAGE LEAF,98,"WorldPoint(x=3140, y=3635, plane=0)",302
B rrrr,103,"WorldPoint(x=3136, y=3629, plane=0)",302
LCRedHawkGK,78,"WorldPoint(x=3128, y=3627, plane=0)",302
SEDEX THUG,104,"WorldPoint(x=3130, y=3628, plane=0)",302
B rrrr,103,"WorldPoint(x=3136, y=3629, plane=0)",302
blitz tv,103,"WorldPoint(x=3136, y=3627, plane=0)",302
blitz tv,103,"WorldPoint(x=3136, y=3627, plane=0)",302
SEDEX THUG,104,"WorldPoint(x=3128, y=3627, plane=0)",302
rngcanchange,120,"WorldPoint(x=3136, y=3627, plane=0)",302
rngcanchange,120,"WorldPoint(x=3136, y=3627, plane=0)",302
Rogstah,111,"WorldPoint(x=3146, y=3630, plane=0)",302
K rs,126,"WorldPoint(x=3136, y=3629, plane=0)",302
K rs,126,"WorldPoint(x=3136, y=3629, plane=0)",302
IM Coc,106,"WorldPoint(x=3150, y=3636, plane=0)",302
Reggybacon,109,"WorldPoint(x=3148, y=3629, plane=0)",302
Imagine 6G,121,"WorldPoint(x=3145, y=3629, plane=0)",302
Imagine 6G,121,"WorldPoint(x=3149, y=3631, plane=0)",302
Imagine 6G,121,"WorldPoint(x=3150, y=3633, plane=0)",302
Cry To Me,123,"WorldPoint(x=3136, y=3629, plane=0)",302
W2 Clan Wars,123,"WorldPoint(x=3135, y=3625, plane=0)",302
kman100,64,"WorldPoint(x=3134, y=3628, plane=0)",302
Punxsher,108,"WorldPoint(x=3135, y=3626, plane=0)",302
FireIc3,124,"WorldPoint(x=3135, y=3626, plane=0)",302
lyoink,123,"WorldPoint(x=3134, y=3627, plane=0)",302
CHALKBLOCK,121,"WorldPoint(x=3132, y=3627, plane=0)",302
K24Crx,104,"WorldPoint(x=3135, y=3626, plane=0)",302
Slutable,126,"WorldPoint(x=3130, y=3631, plane=0)",302
Turmoil Xur,70,"WorldPoint(x=3130, y=3631, plane=0)",302
Athathlete,113,"WorldPoint(x=3128, y=3627, plane=0)",302
INBRED HUMAN,85,"WorldPoint(x=3128, y=3628, plane=0)",302
K24Crx,104,"WorldPoint(x=3135, y=3626, plane=0)",302
LCRedHawkGK,78,"WorldPoint(x=3135, y=3627, plane=0)",302
LCRedHawkGK,78,"WorldPoint(x=3135, y=3627, plane=0)",302
DJ_VALDO96,102,"WorldPoint(x=3135, y=3625, plane=0)",302
DJ_VALDO96,102,"WorldPoint(x=3135, y=3625, plane=0)",302
9 dk,102,"WorldPoint(x=3134, y=3625, plane=0)",302
9 dk,102,"WorldPoint(x=3134, y=3625, plane=0)",302
ColeSlays,60,"WorldPoint(x=3134, y=3628, plane=0)",302
ColeSlays,60,"WorldPoint(x=3134, y=3628, plane=0)",302
ColeSlays,60,"WorldPoint(x=3134, y=3628, plane=0)",302
G0RILLA GRIP,76,"WorldPoint(x=3135, y=3629, plane=0)",302
G0RILLA GRIP,76,"WorldPoint(x=3135, y=3629, plane=0)",302
kman100,64,"WorldPoint(x=3080, y=3576, plane=0)",302
kman100,64,"WorldPoint(x=3144, y=3630, plane=0)",302
Nate DiazUFC,117,"WorldPoint(x=3134, y=3627, plane=0)",302
Nate DiazUFC,117,"WorldPoint(x=3134, y=3627, plane=0)",302
0akland two,111,"WorldPoint(x=3135, y=3628, plane=0)",302
0akland two,111,"WorldPoint(x=3135, y=3628, plane=0)",302
Imagine 6G,121,"WorldPoint(x=3080, y=3576, plane=0)",302
Imagine 6G,121,"WorldPoint(x=3145, y=3630, plane=0)",302
Bright Love,117,"WorldPoint(x=3128, y=3629, plane=0)",302
Bright Love,117,"WorldPoint(x=3128, y=3629, plane=0)",302
Drinkability,126,"WorldPoint(x=3135, y=3628, plane=0)",302
Drinkability,126,"WorldPoint(x=3135, y=3628, plane=0)",302
DJ_VALDO96,102,"WorldPoint(x=3080, y=3576, plane=0)",302
Drinkability,126,"WorldPoint(x=3135, y=3628, plane=0)",302
DJ_VALDO96,102,"WorldPoint(x=3132, y=3627, plane=0)",302
DJ_VALDO96,102,"WorldPoint(x=3132, y=3627, plane=0)",302
kman100,64,"WorldPoint(x=3080, y=3576, plane=0)",302
kman100,64,"WorldPoint(x=3144, y=3630, plane=0)",302
ColeSlays,60,"WorldPoint(x=3080, y=3576, plane=0)",302
ColeSlays,60,"WorldPoint(x=3136, y=3628, plane=0)",302
ColeSlays,60,"WorldPoint(x=3136, y=3628, plane=0)",302
LCRedHawkGK,78,"WorldPoint(x=3080, y=3576, plane=0)",302
LCRedHawkGK,78,"WorldPoint(x=3132, y=3628, plane=0)",302
Turmoil Xur,70,"WorldPoint(x=3080, y=3576, plane=0)",302
Turmoil Xur,70,"WorldPoint(x=3133, y=3628, plane=0)",302
LCRedHawkGK,78,"WorldPoint(x=3132, y=3628, plane=0)",302
Turmoil Xur,70,"WorldPoint(x=3133, y=3628, plane=0)",302
Athathlete,113,"WorldPoint(x=3080, y=3576, plane=0)",302
Athathlete,113,"WorldPoint(x=3134, y=3625, plane=0)",302
Athathlete,113,"WorldPoint(x=3134, y=3625, plane=0)",302
G0RILLA GRIP,76,"WorldPoint(x=3080, y=3576, plane=0)",302
G0RILLA GRIP,76,"WorldPoint(x=3134, y=3625, plane=0)",302
G0RILLA GRIP,76,"WorldPoint(x=3134, y=3625, plane=0)",302
Reggybacon,109,"WorldPoint(x=3080, y=3576, plane=0)",302
Reggybacon,109,"WorldPoint(x=3145, y=3630, plane=0)",302
Braxton A,125,"WorldPoint(x=3128, y=3627, plane=0)",302
kman100,64,"WorldPoint(x=3080, y=3576, plane=0)",302
K24Crx,104,"WorldPoint(x=3080, y=3576, plane=0)",302
kman100,64,"WorldPoint(x=3145, y=3630, plane=0)",302
K24Crx,104,"WorldPoint(x=3134, y=3625, plane=0)",302
K24Crx,104,"WorldPoint(x=3134, y=3625, plane=0)",302
NAYA IZANAMI,106,"WorldPoint(x=3135, y=3625, plane=0)",302
NAYA IZANAMI,106,"WorldPoint(x=3135, y=3625, plane=0)",302
slurpeeboi9,126,"WorldPoint(x=3145, y=3630, plane=0)",302
SMZG,125,"WorldPoint(x=3134, y=3625, plane=0)",302
SMZG,125,"WorldPoint(x=3134, y=3625, plane=0)",302
ColeSlays,60,"WorldPoint(x=3080, y=3576, plane=0)",302
ColeSlays,60,"WorldPoint(x=3135, y=3629, plane=0)",302
L e a d e r,74,"WorldPoint(x=3135, y=3626, plane=0)",302
Braxton A,125,"WorldPoint(x=3130, y=3628, plane=0)",302
ColeSlays,60,"WorldPoint(x=3135, y=3629, plane=0)",302
SMZG,125,"WorldPoint(x=3133, y=3624, plane=0)",302
L e a d e r,74,"WorldPoint(x=3135, y=3626, plane=0)",302
kman100,64,"WorldPoint(x=3080, y=3576, plane=0)",302
WHY AVOIDDD,105,"WorldPoint(x=3135, y=3627, plane=0)",302
L e a d e r,74,"WorldPoint(x=3129, y=3628, plane=0)",302
WHY AVOIDDD,105,"WorldPoint(x=3135, y=3627, plane=0)",302
WHY AVOIDDD,105,"WorldPoint(x=3135, y=3627, plane=0)",302
NIETT BARKIE,87,"WorldPoint(x=3135, y=3625, plane=0)",302
WHY AVOIDDD,105,"WorldPoint(x=3135, y=3627, plane=0)",302
WHY AVOIDDD,105,"WorldPoint(x=3135, y=3627, plane=0)",302
slurpeeboi9,126,"WorldPoint(x=3129, y=3635, plane=0)",302
G0RILLA GRIP,76,"WorldPoint(x=3080, y=3576, plane=0)",302
G0RILLA GRIP,76,"WorldPoint(x=3135, y=3628, plane=0)",302
G0RILLA GRIP,76,"WorldPoint(x=3135, y=3628, plane=0)",302
LCRedHawkGK,78,"WorldPoint(x=3080, y=3576, plane=0)",302
LCRedHawkGK,78,"WorldPoint(x=3133, y=3629, plane=0)",302
CHALKBLOCK,121,"WorldPoint(x=3080, y=3576, plane=0)",302
CHALKBLOCK,121,"WorldPoint(x=3132, y=3629, plane=0)",302
LCRedHawkGK,78,"WorldPoint(x=3133, y=3629, plane=0)",302
CHALKBLOCK,121,"WorldPoint(x=3132, y=3629, plane=0)",302
i4U,83,"WorldPoint(x=3135, y=3628, plane=0)",302
K rs,126,"WorldPoint(x=3136, y=3628, plane=0)",302
K rs,126,"WorldPoint(x=3136, y=3628, plane=0)",302
i4U,83,"WorldPoint(x=3135, y=3628, plane=0)",302
Punxsher,108,"WorldPoint(x=3080, y=3576, plane=0)",302
Punxsher,108,"WorldPoint(x=3133, y=3629, plane=0)",302
Turmoil Xur,70,"WorldPoint(x=3080, y=3576, plane=0)",302
Punxsher,108,"WorldPoint(x=3133, y=3629, plane=0)",302
Turmoil Xur,70,"WorldPoint(x=3135, y=3625, plane=0)",302
Turmoil Xur,70,"WorldPoint(x=3135, y=3625, plane=0)",302
Bright Love,117,"WorldPoint(x=3080, y=3576, plane=0)",302
Bright Love,117,"WorldPoint(x=3145, y=3630, plane=0)",302
Wizzys,101,"WorldPoint(x=3134, y=3626, plane=0)",302
Wizzys,101,"WorldPoint(x=3134, y=3626, plane=0)",302
Dipskate,114,"WorldPoint(x=3144, y=3630, plane=0)",302
Wizzys,101,"WorldPoint(x=3133, y=3627, plane=0)",302
DJ_VALDO96,102,"WorldPoint(x=3080, y=3576, plane=0)",302
DJ_VALDO96,102,"WorldPoint(x=3136, y=3629, plane=0)",302
G0RILLA GRIP,76,"WorldPoint(x=3080, y=3576, plane=0)",302
G0RILLA GRIP,76,"WorldPoint(x=3134, y=3629, plane=0)",302
DJ_VALDO96,102,"WorldPoint(x=3136, y=3629, plane=0)",302
G0RILLA GRIP,76,"WorldPoint(x=3134, y=3629, plane=0)",302
EEND GAME,98,"WorldPoint(x=3145, y=3630, plane=0)",302
Oznabra,120,"WorldPoint(x=3145, y=3630, plane=0)",302
N S N R,117,"WorldPoint(x=3135, y=3628, plane=0)",302
N S N R,117,"WorldPoint(x=3135, y=3628, plane=0)",302
N S N R,117,"WorldPoint(x=3131, y=3628, plane=0)",302
Wizzys,101,"WorldPoint(x=3130, y=3631, plane=0)",302
Wizzys,101,"WorldPoint(x=3130, y=3631, plane=0)",302
LCRedHawkGK,78,"WorldPoint(x=3080, y=3576, plane=0)",302
Wizzys,101,"WorldPoint(x=3130, y=3631, plane=0)",302
LCRedHawkGK,78,"WorldPoint(x=3132, y=3627, plane=0)",302
Reggybacon,109,"WorldPoint(x=3149, y=3634, plane=0)",302
NIETT BARKIE,87,"WorldPoint(x=3080, y=3576, plane=0)",302
Wizzys,101,"WorldPoint(x=3130, y=3631, plane=0)",302
LCRedHawkGK,78,"WorldPoint(x=3132, y=3627, plane=0)",302
NIETT BARKIE,87,"WorldPoint(x=3134, y=3626, plane=0)",302
kman100,64,"WorldPoint(x=3080, y=3576, plane=0)",302
kman100,64,"WorldPoint(x=3150, y=3634, plane=0)",302
NIETT BARKIE,87,"WorldPoint(x=3134, y=3626, plane=0)",302
NAYA IZANAMI,106,"WorldPoint(x=3080, y=3576, plane=0)",302
NAYA IZANAMI,106,"WorldPoint(x=3133, y=3628, plane=0)",302
Oznabra,120,"WorldPoint(x=3136, y=3629, plane=0)",302
EEND GAME,98,"WorldPoint(x=3129, y=3635, plane=0)",302
NAYA IZANAMI,106,"WorldPoint(x=3133, y=3628, plane=0)",302
LCRedHawkGK,78,"WorldPoint(x=3128, y=3625, plane=0)",302
Fearth3iron,52,"WorldPoint(x=3153, y=3634, plane=0)",302
CHALKBLOCK,121,"WorldPoint(x=3133, y=3629, plane=0)",302
CHALKBLOCK,121,"WorldPoint(x=3133, y=3629, plane=0)",302
Wizzys,101,"WorldPoint(x=3130, y=3631, plane=0)",302
WHY AVOIDDD,105,"WorldPoint(x=3080, y=3576, plane=0)",302
WHY AVOIDDD,105,"WorldPoint(x=3135, y=3626, plane=0)",302
WHY AVOIDDD,105,"WorldPoint(x=3135, y=3626, plane=0)",302
Imagine 6G,121,"WorldPoint(x=3080, y=3576, plane=0)",302
Imagine 6G,121,"WorldPoint(x=3149, y=3634, plane=0)",302
K Sid6,90,"WorldPoint(x=2948, y=3822, plane=0)",302
ZinaPwnedU,111,"WorldPoint(x=2957, y=3820, plane=0)",395
thanksforkey,114,"WorldPoint(x=2955, y=3820, plane=0)",395
Gil-Calad,49,"WorldPoint(x=2948, y=3821, plane=0)",395
Bonksockk,122,"WorldPoint(x=2956, y=3820, plane=0)",395
P09c,114,"WorldPoint(x=2955, y=3820, plane=0)",395
ZinaPwnedU,111,"WorldPoint(x=2955, y=3820, plane=0)",395
thanksforkey,114,"WorldPoint(x=2955, y=3820, plane=0)",395
ZinaPwnedU,111,"WorldPoint(x=2955, y=3820, plane=0)",395
Maqdisk,125,"WorldPoint(x=2956, y=3820, plane=0)",395
ZinaPwnedU,111,"WorldPoint(x=2955, y=3820, plane=0)",395
P09c,114,"WorldPoint(x=2955, y=3820, plane=0)",395
LAVAGATE,126,"WorldPoint(x=2956, y=3820, plane=0)",395
thanksforkey,114,"WorldPoint(x=2953, y=3820, plane=0)",395
ZinaPwnedU,111,"WorldPoint(x=2954, y=3820, plane=0)",395
thanksforkey,114,"WorldPoint(x=2953, y=3820, plane=0)",395
NoLucky Dog,123,"WorldPoint(x=2955, y=3820, plane=0)",395
LAVAGATE,126,"WorldPoint(x=2956, y=3820, plane=0)",395
ZinaPwnedU,111,"WorldPoint(x=2954, y=3820, plane=0)",395
P09c,114,"WorldPoint(x=2955, y=3820, plane=0)",395
Maqdisk,125,"WorldPoint(x=2955, y=3820, plane=0)",395
NoLucky Dog,123,"WorldPoint(x=2955, y=3820, plane=0)",395
P09c,114,"WorldPoint(x=2948, y=3820, plane=0)",395
P09c,114,"WorldPoint(x=2951, y=3819, plane=0)",395
P09c,114,"WorldPoint(x=2951, y=3819, plane=0)",395
NoLucky Dog,123,"WorldPoint(x=2948, y=3821, plane=0)",395
P09c,114,"WorldPoint(x=2951, y=3819, plane=0)",395
Zyrexor,15,"WorldPoint(x=2948, y=3820, plane=0)",389
Zyrexor,15,"WorldPoint(x=2948, y=3820, plane=0)",389
Zyrexor,15,"WorldPoint(x=2948, y=3820, plane=0)",389
not a bait6,78,"WorldPoint(x=3151, y=3635, plane=0)",389
not a bait6,78,"WorldPoint(x=3151, y=3635, plane=0)",389
not a bait6,78,"WorldPoint(x=3104, y=3568, plane=0)",389
not a bait6,78,"WorldPoint(x=3129, y=3635, plane=0)",389
KelpyFknG,87,"WorldPoint(x=3145, y=3630, plane=0)",389
Sipperix,122,"WorldPoint(x=3143, y=3629, plane=0)",389
diana2022,105,"WorldPoint(x=3143, y=3630, plane=0)",389
Sipperix,122,"WorldPoint(x=3129, y=3635, plane=0)",389
KelpyFknG,87,"WorldPoint(x=3134, y=3629, plane=0)",389
KelpyFknG,87,"WorldPoint(x=3134, y=3629, plane=0)",389
Kristo13337,126,"WorldPoint(x=3124, y=3629, plane=0)",395
23kelpie2800,75,"WorldPoint(x=3130, y=3631, plane=0)",395
DoeNogEenNak,101,"WorldPoint(x=3129, y=3628, plane=0)",395
Gim Dirm,100,"WorldPoint(x=3130, y=3631, plane=0)",395
kuravarvas,93,"WorldPoint(x=3143, y=3630, plane=0)",395
500mmule,54,"WorldPoint(x=3143, y=3630, plane=0)",395
FatshaftJR,12,"WorldPoint(x=2948, y=3820, plane=0)",422
FatshaftJR,12,"WorldPoint(x=2948, y=3820, plane=0)",422
IsshoYy,109,"WorldPoint(x=2948, y=3819, plane=0)",481
IsshoYy,109,"WorldPoint(x=2956, y=3820, plane=0)",481
69runlaugh,119,"WorldPoint(x=2962, y=3820, plane=0)",481
69runlaugh,119,"WorldPoint(x=2962, y=3820, plane=0)",481
69runlaugh,119,"WorldPoint(x=2962, y=3820, plane=0)",481
IsshoYy,109,"WorldPoint(x=2956, y=3814, plane=0)",481
69runlaugh,119,"WorldPoint(x=2962, y=3820, plane=0)",481
IsshoYy,109,"WorldPoint(x=2956, y=3812, plane=0)",481
69runlaugh,119,"WorldPoint(x=2961, y=3818, plane=0)",481
69runlaugh,119,"WorldPoint(x=2960, y=3816, plane=0)",481
IsshoYy,109,"WorldPoint(x=2956, y=3812, plane=0)",481
69runlaugh,119,"WorldPoint(x=2956, y=3813, plane=0)",481
IsshoYy,109,"WorldPoint(x=2956, y=3812, plane=0)",481
69runlaugh,119,"WorldPoint(x=2956, y=3813, plane=0)",481
69runlaugh,119,"WorldPoint(x=2956, y=3811, plane=0)",481
IsshoYy,109,"WorldPoint(x=2956, y=3812, plane=0)",481
69runlaugh,119,"WorldPoint(x=2958, y=3809, plane=0)",481
69runlaugh,119,"WorldPoint(x=2958, y=3809, plane=0)",481
IsshoYy,109,"WorldPoint(x=2956, y=3812, plane=0)",481
69runlaugh,119,"WorldPoint(x=2958, y=3809, plane=0)",481
IsshoYy,109,"WorldPoint(x=2956, y=3812, plane=0)",481
69runlaugh,119,"WorldPoint(x=2958, y=3809, plane=0)",481
69runlaugh,119,"WorldPoint(x=2958, y=3809, plane=0)",481
IsshoYy,109,"WorldPoint(x=2956, y=3812, plane=0)",481
IsshoYy,109,"WorldPoint(x=2956, y=3812, plane=0)",481
69runlaugh,119,"WorldPoint(x=2958, y=3809, plane=0)",481
69runlaugh,119,"WorldPoint(x=2958, y=3809, plane=0)",481
69runlaugh,119,"WorldPoint(x=2958, y=3809, plane=0)",481
69runlaugh,119,"WorldPoint(x=2958, y=3809, plane=0)",481
IsshoYy,109,"WorldPoint(x=2956, y=3812, plane=0)",481
69runlaugh,119,"WorldPoint(x=2958, y=3809, plane=0)",481
69runlaugh,119,"WorldPoint(x=2958, y=3809, plane=0)",481
69runlaugh,119,"WorldPoint(x=2958, y=3809, plane=0)",481
69runlaugh,119,"WorldPoint(x=2958, y=3809, plane=0)",481
69runlaugh,119,"WorldPoint(x=2958, y=3809, plane=0)",481
69runlaugh,119,"WorldPoint(x=2958, y=3809, plane=0)",481
IsshoYy,109,"WorldPoint(x=2956, y=3812, plane=0)",481
69runlaugh,119,"WorldPoint(x=2958, y=3809, plane=0)",481
69runlaugh,119,"WorldPoint(x=2958, y=3809, plane=0)",481
IsshoYy,109,"WorldPoint(x=2956, y=3810, plane=0)",481
69runlaugh,119,"WorldPoint(x=2958, y=3809, plane=0)",481
69runlaugh,119,"WorldPoint(x=2959, y=3807, plane=0)",481
69runlaugh,119,"WorldPoint(x=2961, y=3805, plane=0)",481
Ellie UwU,62,"WorldPoint(x=2948, y=3821, plane=0)",482
Ellie UwU,62,"WorldPoint(x=2954, y=3821, plane=0)",482
Ellie UwU,62,"WorldPoint(x=2957, y=3820, plane=0)",482
Ellie UwU,62,"WorldPoint(x=2958, y=3820, plane=0)",482
Ellie UwU,62,"WorldPoint(x=2958, y=3820, plane=0)",482
Ellie UwU,62,"WorldPoint(x=2958, y=3820, plane=0)",482
Ellie UwU,62,"WorldPoint(x=2958, y=3820, plane=0)",482
Ellie UwU,62,"WorldPoint(x=2961, y=3815, plane=0)",482
AapskOO,52,"WorldPoint(x=2950, y=3822, plane=0)",484
AapskOO,52,"WorldPoint(x=2950, y=3822, plane=0)",484
AapskOO,52,"WorldPoint(x=2972, y=3823, plane=0)",484
Wizzyy19,90,"WorldPoint(x=2896, y=3768, plane=0)",484
AapskOO,52,"WorldPoint(x=2972, y=3823, plane=0)",484
AapskOO,52,"WorldPoint(x=2969, y=3820, plane=0)",484
AapskOO,52,"WorldPoint(x=2971, y=3812, plane=0)",484
AapskOO,52,"WorldPoint(x=2966, y=3815, plane=0)",484
AapskOO,52,"WorldPoint(x=2966, y=3815, plane=0)",484
AapskOO,52,"WorldPoint(x=2966, y=3815, plane=0)",484
AapskOO,52,"WorldPoint(x=2966, y=3815, plane=0)",484
Klebrig,125,"WorldPoint(x=2896, y=3768, plane=0)",484
turieres,64,"WorldPoint(x=3187, y=3642, plane=0)",494
iKeisha Grey,101,"WorldPoint(x=3152, y=3634, plane=0)",494
yag ma i,53,"WorldPoint(x=3148, y=3639, plane=0)",494
yag ma i,53,"WorldPoint(x=3148, y=3639, plane=0)",494
Mysclick,70,"WorldPoint(x=3145, y=3622, plane=0)",494
yag ma i,53,"WorldPoint(x=3148, y=3639, plane=0)",494
We Purged,125,"WorldPoint(x=3142, y=3629, plane=0)",494
Mysclick,70,"WorldPoint(x=3145, y=3622, plane=0)",494
yag ma i,53,"WorldPoint(x=3148, y=3639, plane=0)",494
Mysclick,70,"WorldPoint(x=3145, y=3622, plane=0)",494
yag ma i,53,"WorldPoint(x=3148, y=3639, plane=0)",494
Mysclick,70,"WorldPoint(x=3145, y=3622, plane=0)",494
iKeisha Grey,101,"WorldPoint(x=3096, y=3584, plane=0)",494
yag ma i,53,"WorldPoint(x=3148, y=3639, plane=0)",494
pan1c 06,121,"WorldPoint(x=3130, y=3631, plane=0)",494
NewGangs,63,"WorldPoint(x=3130, y=3631, plane=0)",494
Tiiny Trash,95,"WorldPoint(x=3129, y=3635, plane=0)",494
popelle9173,3,"WorldPoint(x=3130, y=3631, plane=0)",494
Wryly,122,"WorldPoint(x=3130, y=3631, plane=0)",494
Mysclick,70,"WorldPoint(x=3145, y=3622, plane=0)",494
yag ma i,53,"WorldPoint(x=3148, y=3639, plane=0)",494
ldie of love,101,"WorldPoint(x=3122, y=3629, plane=0)",494
Mysclick,70,"WorldPoint(x=3145, y=3622, plane=0)",494
yag ma i,53,"WorldPoint(x=3148, y=3639, plane=0)",494
Mysclick,70,"WorldPoint(x=3145, y=3622, plane=0)",494
pan1c 06,121,"WorldPoint(x=3130, y=3631, plane=0)",494
pan1c 06,121,"WorldPoint(x=3130, y=3631, plane=0)",494
Mysclick,70,"WorldPoint(x=3096, y=3584, plane=0)",494
We Purged,125,"WorldPoint(x=3096, y=3584, plane=0)",494
Mysclick,70,"WorldPoint(x=3145, y=3622, plane=0)",494
Mysclick,70,"WorldPoint(x=3145, y=3622, plane=0)",494
ALEX DA PKR,91,"WorldPoint(x=3147, y=3630, plane=0)",494
yag ma i,53,"WorldPoint(x=3096, y=3584, plane=0)",494
yag ma i,53,"WorldPoint(x=3148, y=3639, plane=0)",494
pan1c 06,121,"WorldPoint(x=3130, y=3631, plane=0)",494
yag ma i,53,"WorldPoint(x=3148, y=3639, plane=0)",494
Mysclick,70,"WorldPoint(x=3145, y=3622, plane=0)",494
Mysclick,70,"WorldPoint(x=3145, y=3622, plane=0)",494
Mysclick,70,"WorldPoint(x=3145, y=3622, plane=0)",494
ALEX DA PKR,91,"WorldPoint(x=3129, y=3635, plane=0)",494
pan1c 06,121,"WorldPoint(x=3130, y=3631, plane=0)",494
Mysclick,70,"WorldPoint(x=3145, y=3622, plane=0)",494
Mysclick,70,"WorldPoint(x=3145, y=3622, plane=0)",494
Mysclick,70,"WorldPoint(x=3145, y=3622, plane=0)",494
pan1c 06,121,"WorldPoint(x=3130, y=3631, plane=0)",494
Mysclick,70,"WorldPoint(x=3145, y=3622, plane=0)",494
Mysclick,70,"WorldPoint(x=3145, y=3622, plane=0)",494
Mysclick,70,"WorldPoint(x=3145, y=3622, plane=0)",494
yag ma i,53,"WorldPoint(x=3096, y=3584, plane=0)",494
yag ma i,53,"WorldPoint(x=3148, y=3639, plane=0)",494
Mysclick,70,"WorldPoint(x=3145, y=3622, plane=0)",494
yag ma i,53,"WorldPoint(x=3148, y=3639, plane=0)",494
Lord Mutoh,34,"WorldPoint(x=3149, y=3631, plane=0)",494
yag ma i,53,"WorldPoint(x=3148, y=3639, plane=0)",494
yag ma i,53,"WorldPoint(x=3148, y=3639, plane=0)",494
yag ma i,53,"WorldPoint(x=3148, y=3639, plane=0)",494
yag ma i,53,"WorldPoint(x=3096, y=3584, plane=0)",494
yag ma i,53,"WorldPoint(x=3148, y=3639, plane=0)",494
yag ma i,53,"WorldPoint(x=3148, y=3639, plane=0)",494
yag ma i,53,"WorldPoint(x=3148, y=3639, plane=0)",494
0the Joker 0,89,"WorldPoint(x=3446, y=10083, plane=0)",494
0the Joker 0,89,"WorldPoint(x=3446, y=10083, plane=0)",494
yag ma i,53,"WorldPoint(x=3088, y=3616, plane=0)",494
yag ma i,53,"WorldPoint(x=3148, y=3639, plane=0)",494
yag ma i,53,"WorldPoint(x=3148, y=3639, plane=0)",494
orxo,116,"WorldPoint(x=3129, y=3635, plane=0)",494
MaleunSala,96,"WorldPoint(x=3133, y=3635, plane=0)",494
DentBtw,70,"WorldPoint(x=3151, y=3634, plane=0)",494
popelle9173,3,"WorldPoint(x=3088, y=3616, plane=0)",494
Wryly,122,"WorldPoint(x=3088, y=3616, plane=0)",494
Zaytoon,114,"WorldPoint(x=3130, y=3631, plane=0)",494
hfd65kkm,92,"WorldPoint(x=3130, y=3631, plane=0)",494
I NeferPltou,124,"WorldPoint(x=3134, y=3631, plane=0)",494
Scrw Vwls,110,"WorldPoint(x=3130, y=3631, plane=0)",494
yag ma i,53,"WorldPoint(x=3148, y=3639, plane=0)",494
yag ma i,53,"WorldPoint(x=3148, y=3639, plane=0)",494
Mysclick,70,"WorldPoint(x=3088, y=3616, plane=0)",494
Pitbulterje,125,"WorldPoint(x=3131, y=3623, plane=0)",494
Mysclick,70,"WorldPoint(x=3145, y=3622, plane=0)",494
yag ma i,53,"WorldPoint(x=3148, y=3639, plane=0)",494
Mysclick,70,"WorldPoint(x=3145, y=3622, plane=0)",494
orxo,116,"WorldPoint(x=3129, y=3635, plane=0)",494
Mysclick,70,"WorldPoint(x=3088, y=3616, plane=0)",494
